country_code,state_province,city,latitude,longitude,station_count,port_count,fast_station_count,fast_port_count,fast_station_share,fast_port_share,max_power_kw,median_power_kw,dc_fast_station_count,dc_ultra_station_count,has_fast_dc,has_ultra_dc,is_fast_dominant,dev_stage,log_station_count
PT,North,Urgezes,41.437258,-8.298523,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Wassenberg,51.099345,6.163276,3,3,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
FR,Bas-Rhin,Schiltigheim,48.611665,7.713546,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Landkreis Harz,Ilsenburg,51.852555,10.73522,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
FI,Pirkanmaa,KYRÖSKOSKI,61.666097,23.23932,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Cantabria,El Astillero,43.40266425,-3.8295035,4,8,1,2,0.25,0.25,120,22,1,0,1,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Mehrstetten,48.376198,9.5658550000000009,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,BG,Calcio,45.51045,9.849199,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IN,karnataka,mysore,12.335349,76.620128,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,AL,Moundville,33.05496,-87.5936,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
NO,Møre og Romsdal,VERMA,62.4946,7.75829,1,2,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Vogtlandkreis,Plauen,50.515393,12.127963,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Landkreis Celle,Herrmannsburg,52.832019,10.087356,1,6,0,0,0,0,2.3,2.3,0,0,0,0,FALSE,Early,0.3010299956639812
CA,QC,Outremont,45.517754,-73.61048,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
US,OH,UPPER ARLINGTON,40.007412,-83.049717,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
TR,Afyonkarahisar Merkez,Afyonkarahisar,38.790314,30.459545,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Llandybie,51.81852,-4.006362,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Werneuchen,52.637065,13.737566,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,NJ,Atlantic Highlands,40.41497475,-74.03770324999999,4,4,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Altentreptow,53.687109,13.265962,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Kreis Paderborn,Kreis Paderborn,51.66737,8.59328,1,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,California,Philo,39.131869,-123.532571,1,1,0,0,0,0,10,10,0,0,0,0,FALSE,Early,0.3010299956639812
CA,QC,Saint-Jean-Chrysostome,46.675318,-71.170256,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Liskeard,50.443901,-4.47058,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IE,UNKNOWN,Palmerstown,53.327861,-6.347919,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,CT,Plantsville,41.57121966666667,-72.89540033333333,3,3,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6020599913279624
PT,Braga,Silvares,41.445248,-8.338446,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
MX,Nayarit,Punta Mita,20.7644045,-105.459049,2,4,0,0,0,0,30,20.5,0,0,0,0,FALSE,Early,0.4771212547196624
PH,Pampanga,Angeles,15.16977275,120.56910775,4,4,0,0,0,0,22,7,0,0,0,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Weyerbusch,50.715072,7.554768,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Cornwall,Bodmin,50.51235342857143,-4.7261621428571425,7,12,1,1,0.14285714285714285,0.08333333333333333,50,7,1,0,1,0,FALSE,Early,0.9030899869919436
IS,Suðurland,Eyrarbakka,63.86478,-21.15754,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Gloucester,Clearwell,51.77052,-2.623783,1,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
US,NY,Altamont,42.71111933333333,-73.96924975,12,12,1,1,0.08333333333333333,0.08333333333333333,50,3.7,1,0,1,0,FALSE,Early,1.1139433523068367
ES,UNKNOWN,Alzira,39.164807,-0.422013,1,3,0,0,0,0,40,40,0,0,0,0,FALSE,Early,0.3010299956639812
US,MI,Thompsonville,44.51317675,-85.99389425,4,5,1,1,0.25,0.2,62.5,9.85,1,0,1,0,FALSE,Early,0.6989700043360189
CH,UNKNOWN,Twann-Tüscherz,47.09367,7.15552,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,AL,Woodstock,33.200698599999996,-87.17971299999999,5,5,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.7781512503836436
IT,Lido di Jesolo,100,45.524549,12.705803,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GE,UNKNOWN,წინანდალი,41.893439,45.565488,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
NO,Rogaland,VEAVÅGEN,59.286413,5.245671,1,6,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
US,MO,Grain Valley,39.019354,-94.196904,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,South Carolina,Okatie,32.360048,-80.872026,1,2,0,0,0,0,10,10,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Galicia,Triacastela,42.754802,-7.242847,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,TX,Graham,33.116966,-98.571619,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,AB,Waskatenau,54.094962,-112.785828,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
SE,UNKNOWN,Landskrona,55.904591,12.807959,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
BE,UNKNOWN,Beausaint,50.170048,5.550099,1,1,0,0,0,0,14,14,0,0,0,0,FALSE,Early,0.3010299956639812
NZ,Northland,Mangawhai Village,-36.124767,174.574936,1,1,0,0,0,0,25,25,0,0,0,0,FALSE,Early,0.3010299956639812
SA,UNKNOWN,Al-hofuf,25.438346,49.571905,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DK,UNKNOWN,Hanstholm,57.113507,8.605348000000001,4,5,0,0,0,0,12.7,12.7,0,0,0,0,FALSE,Early,0.6989700043360189
US,FL,Jupiter,26.92695611111111,-80.11727811111112,9,9,1,1,0.1111111111111111,0.1111111111111111,50,3.7,1,0,1,0,FALSE,Early,1
DE,Landkreis Hersfeld-Rotenburg,Rotenburg an der Fulda,50.998963,9.731755666666666,3,5,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
US,Washington,Everett,47.973232,-122.200746,1,1,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Alb-Donau-Kreis,Rammingen,48.5127,10.18977,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,OR,Rickreall,44.926298,-123.229651,2,2,0,0,0,0,3.7,3.35,0,0,0,0,FALSE,Early,0.4771212547196624
US,Maine,Hallowell,44.2879,-69.837195,1,2,0,0,0,0,7.7,7.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,ME,Gouldsboro,44.408838,-68.026251,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Wunstorf,52.43945225,9.383967,4,5,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6989700043360189
US,KS,Lawrence,39.01767276470588,-95.2658065882353,17,18,3,4,0.17647058823529413,0.2222222222222222,125,3.7,3,0,1,0,FALSE,Early,1.255272505103306
CH,UNKNOWN,Lachen,47.193432,8.8517,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UNKNOWN,Montegrotto Terme,45.335642,11.781616,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,California,Cambria,35.572426,-121.111951,1,1,0,0,0,0,10,10,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Weilheim i. OB,47.84676,11.14294,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
ES,San Sebastian de los Reyes,s/n,40.539573,-3.611691,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
NL,UNKNOWN,Langedijk,52.68927509090909,4.797436636363636,11,14,0,0,0,0,11,5,0,0,0,0,FALSE,Early,1.0791812460476249
IT,PN,Sequals,46.158541,12.824341,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Ansbach,Arnsbach,49.276127,10.513632,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Radeburg,51.2090455,13.7307965,2,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
DE,UNKNOWN,Raa-Besenbek,53.76638,9.62722,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
FR,Grand Est,AY-CHAMPAGNE,49.053412,4.010847,1,1,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
IE,UNKNOWN,Adare,52.56399733333333,-8.780071333333334,3,8,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
EG,UNKNOWN,Alexandria,31.1132895,29.82954875,4,10,1,2,0.25,0.2,50,23,1,0,1,0,FALSE,Early,0.6989700043360189
BA,Entity Federation of Bosnia and Herzegovina,Donje Ledenice,44.908867,18.430515,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
US,FL,North Fort Myers,26.68733,-81.90211,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Gijón,Gijón,43.516818,-5.689106,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
AU,Western Australia,Monkey Mia,-25.794041,113.717466,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Castile-La Mancha,Bolaños de Calatrava,38.903918,-3.671675,1,1,0,0,0,0,3.6,3.6,0,0,0,0,FALSE,Early,0.3010299956639812
IT,TO,Agliè,45.365373,7.7739465,4,8,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6989700043360189
DE,UNKNOWN,Kenzingen,48.197594,7.77544,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
MT,UNKNOWN,Birzebbuga,35.823223,14.528987,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Bayern,Penzberg,47.751850000000005,11.3792365,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
ES,Community of Madrid,El Boalo,40.698841,-3.9324845,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
ES,Melilla,Melilla,35.289204,-2.9422360000000003,5,17,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.7781512503836436
DE,UNKNOWN,Würselen,50.82068233333333,6.14584,6,6,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.8450980400142568
NL,UNKNOWN,Schagen,52.76496011764706,4.753133176470588,17,18,0,0,0,0,12.7,5,0,0,0,0,FALSE,Early,1.255272505103306
FI,Uusimaa,Vantaanlaakso,60.291936,24.861928,2,8,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
ES,Cádiz,Cádiz,36.530216,-6.292523,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Extremadura,Miajadas,39.14952044444445,-5.909713222222222,9,17,2,3,0.2222222222222222,0.17647058823529413,100,22,2,0,1,0,FALSE,Early,1
DE,Vogtlandkreis,Falkenstein,50.468726,12.355498,1,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,NY,Sleepy Hollow,41.0891798,-73.8658948,5,5,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.7781512503836436
ES,Basque Country,Zarautz,43.286912,-2.176745,1,2,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.3010299956639812
GB,London,Dulwich Wood Avenue,51.427026,-0.08405,1,1,0,0,0,0,5.1,5.1,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Langerringen,48.146873,10.75711,2,3,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
GB,UNKNOWN,Llandudno,53.3194235,-3.792122,2,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.4771212547196624
GB,England,Keswick,54.6141975,-3.1197285,2,5,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.4771212547196624
ES,Madrid,San Martín De La Vega,40.234672,-3.593276,1,86,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IE,Co. Limerick,Adare,52.564338,-8.779055999999999,3,7,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
IT,FC,Sarsina,43.93590433333333,12.122059666666669,3,6,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
DE,UNKNOWN,Großen Buseck,50.608247,8.786124,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
AU,Tasmania,Sheffield,-41.382815,146.324889,1,2,0,0,0,0,24,24,0,0,0,0,FALSE,Early,0.3010299956639812
IT,VR,Sommacampagna,45.4038822,10.856767,5,9,1,2,0.2,0.2222222222222222,50,22,1,0,1,0,FALSE,Early,0.7781512503836436
DE,UNKNOWN,Hofstetten,48.257923,8.068232,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IE,UNKNOWN,Ferns,52.590818,-6.496587,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
NZ,Bay of Plenty,Katikati,-37.539093,175.933829,1,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,Pennsylvania,Lititz,40.174856,-76.312606,1,5,0,0,0,0,16,16,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Granada,Durcal,36.973345,-3.558087,1,3,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Lengenfeld unterm Stein,51.21411,10.21947,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Tunstall,54.891565,-1.387834,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,GO,Dolegna del Collio,45.989269,13.469089,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Altendorf,49.79988,11.0107,1,3,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,Bozen,St. Ulrich – Gröden - Gardena,46.57079,11.677173,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
DE,UNKNOWN,Polch,50.29947,7.31244,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,NRW,Wassenberg,51.097559,6.146348,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,OK,Tishomingo,34.192746,-96.644291,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,BC,Quadra Island,49.99622,-125.18777,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,FL,Estero,26.423624714285715,-81.79416028571428,7,22,1,16,0.14285714285714285,0.7272727272727273,250,3.7,1,1,1,1,FALSE,Early,0.9030899869919436
US,NY,Greenville,42.41591,-74.02255,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
US,UT,Bluffdale,40.505349,-111.950757,1,1,0,0,0,0,1.9,1.9,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Selent/Schlesen,Selent,54.2895,10.42904,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,BR,Fasano,40.832400125,17.383896874999998,8,16,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.9542425094393248
GB,Coventry,adjacent to 43 Owenford Road,52.430608,-1.5141,1,1,0,0,0,0,3,3,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Hampshire,Hartley Wintney,51.31314,-0.884974,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
AU,NSW,Newcastle,-32.925851,151.778921,1,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,CA,Santee,32.8428211875,-116.982859875,16,16,2,2,0.125,0.125,350,3.7,2,1,1,1,FALSE,Early,1.230448921378274
DE,UNKNOWN,Oberau,47.55943,11.12884,2,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
DE,Mittelholstein,Hohenwestedt,54.089895,9.65294,2,3,0,0,0,0,11,7.35,0,0,0,0,FALSE,Early,0.4771212547196624
ES,Catalonia,Santa Perpètua de Mogoda,41.536676,2.186172,4,11,1,1,0.25,0.09090909090909093,50,22,1,0,1,0,FALSE,Early,0.6989700043360189
GB,Kent,Chatham,51.342999,0.508269,1,2,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,County Antrim,788 Upper Newtownards Road,54.594796,-5.777648,1,3,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
EG,UNKNOWN,Ain Sokhna,29.62318275,32.402964374999996,8,16,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.9542425094393248
PL,UNKNOWN,bielany wrocławskie,51.048911,16.956823,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DK,Sjælland,KIRKE HYLLINGE,55.69346033333333,11.912884999999998,3,6,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
US,New York,Lake Placid,44.2842625,-73.98378550000001,2,4,0,0,0,0,16,14.5,0,0,0,0,FALSE,Early,0.4771212547196624
IT,Sicily,Marsala,37.815038,12.521093,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CA,ON,Belgrave,43.821246,-81.376017,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
SI,UNKNOWN,Ljutomer,46.51826,16.197724,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,London,Near to the junction with Miller Road,51.414844,-0.194395,1,1,0,0,0,0,5.1,5.1,0,0,0,0,FALSE,Early,0.3010299956639812
GB,UNKNOWN,Pewsey,51.3307755,-1.784847,2,3,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
US,CO,Cortez,37.345922,-108.67057475,4,4,1,1,0.25,0.25,50,3.7,1,0,1,0,FALSE,Early,0.6989700043360189
GB,UNKNOWN,Wadebridge,50.528291333333335,-4.865343333333333,3,11,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
LT,Karmėlavos sen.,Biruliškių k.,54.941961,24.00697,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Valencian Community,Sueca,39.2142354,-0.3016232,5,10,1,2,0.2,0.2,50,22,1,0,1,0,FALSE,Early,0.7781512503836436
GB,UNKNOWN,Teddington,51.4261784,-0.3296253333333333,15,16,0,0,0,0,7,3.7,0,0,0,0,FALSE,Early,1.2041199826559248
DE,UNKNOWN,Obernburg a.Main,49.83362,9.12649,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Reichenbach im Vogtland,Reichenbach im Vogtland,50.6202265,12.2946965,2,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.4771212547196624
IT,Roma,481,41.896517,12.425208,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,UT,Roy,41.1658155,-112.027144,4,5,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6989700043360189
FR,UNKNOWN,Rayol-Canadel-sur-Mer,43.160327,6.486813,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
BR,Rio de Janeiro,Rio das Ostras,-22.431074,-41.864706,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Bizkaia,Zamudio,43.2875245,-2.877127,2,8,0,0,0,0,7.4,7.4,0,0,0,0,FALSE,Early,0.4771212547196624
IE,UNKNOWN,Terryglass,53.054288,-8.202206,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IT,AT,Mombaruzzo,44.77000133333333,8.432582000000002,3,6,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.6020599913279624
PT,UNKNOWN,Ponte de Sor,39.253169,-8.007681,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
IN,Kerala,Pulikkal,11.168868,75.926769,1,1,0,0,0,0,30,30,0,0,0,0,FALSE,Early,0.3010299956639812
UY,Paysandu,Guichon,-32.358813,-57.202223,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,West Virginia,Logan,37.899216,-82.038342,1,3,0,0,0,0,8,8,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Milton Keynes,Breckland,52.057668,0.769456,1,3,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,NB,New River Beach,45.136123999999995,-66.5301405,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
US,OH,Canfield,41.032213,-80.788367,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Somerset,Yeovil,50.979244,-2.6054342,5,18,1,5,0.2,0.2777777777777778,148,7,1,0,1,0,FALSE,Early,0.7781512503836436
NZ,Canterbury,Lincoln,-43.639959,172.482549,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,IL,Kildeer,42.159163,-88.044557,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
IT,SO,Livigno,46.53097054545455,10.133998454545456,11,19,1,1,0.09090909090909093,0.05263157894736842,110,22,1,0,1,0,FALSE,Early,1.0791812460476249
ES,Castile and León,Luyego,42.374921,-6.239717,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
IE,County Offaly,Tullamore,53.270244,-7.499381,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,KY,Columbia,37.0909365,-85.32060150000001,2,2,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.4771212547196624
DE,Landkreis Goslar,Braunlage,51.727498,10.608544,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Landkreis Marburg-Biedenkopf,Wetter,50.904335,8.724763,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
IT,UD,Martignacco,46.083779,13.179145,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,MN,New Brighton,45.07008133333333,-93.208884,3,3,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6020599913279624
GB,UNKNOWN,Bark & Dag,51.533774,0.127027,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
BE,Limburg,Bilzen,50.867889,5.530772,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DE,VVG der Stadt Emmendingen,Emmendingen,48.116113,7.853929000000001,2,3,0,0,0,0,22,16.5,0,0,0,0,FALSE,Early,0.4771212547196624
DE,UNKNOWN,Kie-Russee,54.300608,10.072316,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
GB,England,"Brixton, London",51.451697,-0.116822,1,1,0,0,0,0,5.5,5.5,0,0,0,0,FALSE,Early,0.3010299956639812
CH,UNKNOWN,Champéry,46.175405,6.866558,1,2,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Bayern,Hammelburg,50.117769,9.887677,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CR,Puntarenas,"Puerto Cortés, Osa",8.978667,-83.532657,1,1,0,0,0,0,7.7,7.7,0,0,0,0,FALSE,Early,0.3010299956639812
ES,Balearic Islands,Ibiza city,38.911797642857145,1.428755357142857,14,40,2,3,0.14285714285714285,0.075,50,16.5,2,0,1,0,FALSE,Early,1.1760912590556811
ES,Candeleda,Km. 6 apartado correos n 154,40.180326,-5.287387,1,1,0,0,0,0,11,11,0,0,0,0,FALSE,Early,0.3010299956639812
SE,DALARNA,IDRE,61.918231363636366,12.694601363636364,11,50,1,4,0.09090909090909093,0.08,150,11,1,1,1,1,FALSE,Early,1.0791812460476249
DE,UNKNOWN,Probsteierhagen,54.364458,10.295602,1,1,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
DK,Midtjylland,LEMVIG,56.510224666666666,8.226401000000001,3,4,0,0,0,0,22,11,0,0,0,0,FALSE,Early,0.6020599913279624
US,IA,Cedar Falls,42.4979385,-92.45019375,4,4,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6989700043360189
SE,SKÅNE,TECKOMATORP,55.8669,13.08975,1,4,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
CA,ON,Prince Edward County,43.96631,-77.479274,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
CA,AB,Beaumont,53.369551333333334,-113.41647033333334,3,3,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.6020599913279624
IT,MC,Matelica,43.252875,13.008945,1,2,0,0,0,0,22,22,0,0,0,0,FALSE,Early,0.3010299956639812
US,SC,Isle of Palms,32.803513,-79.74105,1,1,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.3010299956639812
GB,Croydon,619 Purley Way,51.3562,-0.11552,1,4,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
DE,Kreis Pinneberg,Elmshorn,53.750479285714285,9.676315,7,18,1,2,0.14285714285714285,0.1111111111111111,50,22,1,0,1,0,FALSE,Early,0.9030899869919436
IT,PN,Maniago,46.1638815,12.707041,2,3,0,0,0,0,22,17,0,0,0,0,FALSE,Early,0.4771212547196624
US,GA,Jekyll Island,32.94703885714286,-80.26350085714286,7,7,0,0,0,0,3.7,3.7,0,0,0,0,FALSE,Early,0.9030899869919436
DO,Peravia,Paya,18.2605,-70.3,1,1,0,0,0,0,7,7,0,0,0,0,FALSE,Early,0.3010299956639812
